Hinds,126,Precinct 80,80,TOUGALOO COMMUNITY CENTER,"318 VINE ST, TOUGALOO MS 39213",1725
Hinds,128,Precinct 81,81,ALDERSGATE UNITED METH CHURCH,"655 BEASLEY RD, JACKSON MS 39206",1822
Hinds,130,Precinct 82,82,HANGING MOSS CHURCH OF CHRIST,"5225 HANGING MOSS RD, JACKSON MS 39206",1304
Hinds,132,Precinct 83,83,NEW HOPE BAPTIST CHURCH,"5202 WATKINS DR, JACKSON MS 39206",2758
Hinds,133,Precinct 84,84,CHINA GROVE BAPTIST CHURCH,"457 FOREST AVENUE EXTENSION, JACKSON MS 39206",288
Hinds,134,Precinct 85,85,FIRE STATION #26,"2223 FLAG CHAPEL DR, JACKSON MS 39209",2492
Hinds,135,Precinct 86,86,TRIUMPH CHURCH,"5302 QUEEN MARY LANE, JACKSON MS 39209",1322
Hinds,138,Precinct 88,88,WESTSIDE COMMUNITY CENTER,"1650 WIGGINS RD, JACKSON MS 39209",1803
Hinds,139,Precinct 89,89,SEARS-METRO CENTER,"HWY 80 AT ROBINSON RD, JACKSON MS 39204",1856
Hinds,140,Precinct 90,90,WOODVILLE HEIGHTS ELEM SCHOOL,"2930 MCDOWELL ROAD EXTENSION, JACKSON MS 39204",1212
Hinds,142,Precinct 91,91,TIMBERLAWN ELEMENTARY SCHOOL,"1900 N SIWELL RD, JACKSON MS 39209",1938
Hinds,144,Precinct 92,92,OAK FOREST ELEMENTARY SCHOOL,"131 SMALLWOOD DR, JACKSON MS 39212",2314
Hinds,146,Precinct 93,93,VICTORY AME ZION CHURCH,"715 COOPER RD, JACKSON MS 39212",1356
Hinds,148,Precinct 94,94,HIGHER GROUND FAMILY WORSHIP,"3520 FOREST HILL RD, JACKSON MS 39212",2552
Hinds,152,Precinct 96,96,MIRACLE TEMPLE,"418 LAKESHORE RD, JACKSON MS 39212",1526
Hinds,155,Byram 1,B1,GRIFFITH MEMORIAL BAPTIST CHURCH,"5275 TERRY RD, JACKSON MS 39272",2791
Hinds,156,Byram 2,B2,BYRAM VOL FIRE STATION,"2571 DAVIS RD, TERRY MS 39170",2043
Hinds,775000141,Byram 3,B3,TRINITY WESLEYAN CHURCH,"6950 S SIWELL ROAD, BYRAM MS 39272",1667
Hinds,157,Bolton,BO,BOLTON VOL FIRE STATION,"117 W MADISON ST, BOLTON MS 39041",1467
