election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes
2020-11-03,NE,Adams,Adams,county,,,,,Barrett Alumni Center - 1001 N 6th Ave 26 4-C,"1001 N 6th Ave, Hastings, NE 68901",,ORR,2020-10-21,
2020-11-03,NE,Adams,Adams,county,,,,,Kenesaw Senior Center,"110 W Maple Ave, Kenesaw, NE 68956",,ORR,2020-10-21,
2020-11-03,NE,Adams,Adams,county,,,,,Lincoln Park Fire Stat.-1145 S Hastings 11 1-A,"1145 S Hastings Ave, Hastings, NE 68901",,ORR,2020-10-21,
2020-11-03,NE,Adams,Adams,county,,,,,1st Christian Church 16 2-C,"1201 Sheridan, Hastings, NE 68901",,ORR,2020-10-21,
2020-11-03,NE,Adams,Adams,county,,,,,Juniata Fire Hall 02 Verona,"1202 N Juniata Ave, Juniata, NE 68955",,ORR,2020-10-21,
2020-11-03,NE,Adams,Adams,county,,,,,Ayr School,"1270 S First St, Ayr, NE 68925",,ORR,2020-10-21,
2020-11-03,NE,Adams,Adams,county,,,,,Church of the Good Shepherd 21 3-C,"1338 N Saunders Ave, Hastings, NE 68901",,ORR,2020-10-21,
2020-11-03,NE,Adams,Adams,county,,,,,Evangel. Free Church-2015 N St Joe 23 3-E,"2015 N Saint Joseph Ave, Hastings, NE 68901",,ORR,2020-10-21,
2020-11-03,NE,Adams,Adams,county,,,,,Crosier Park 223 E 14th St 25 4-B,"223 E 14th St, Hastings, NE 68901",,ORR,2020-10-21,
2020-11-03,NE,Adams,Adams,county,,,,,1st Congregational Church 14 2-A,"2810 W 7th St, Hastings, NE 68901",,ORR,2020-10-21,
2020-11-03,NE,Adams,Adams,county,,,,,Hastings Airport-Terminal Bldg 01 West Blue/Highla,"3300 W 12th St, Hastings, NE 68901",,ORR,2020-10-21,
2020-11-03,NE,Adams,Adams,county,,,,,Dawson Bldg-Fir Rm Ccc 06 Blaine,"550 S Technical Blvd, PO Box 1024, Hastings, NE 68902",,ORR,2020-10-21,
