state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,name,address
IL,Kendall,Kendall County,city/county,215,BRISTOL 15,Bristol-Kendall FPD Station #3,"4400 Rosenwinkel St., YORKVILLE, IL"
IL,Kendall,Kendall County,city/county,216,BRISTOL 16,Bristol-Kendall FPD Station #3,"4400 Rosenwinkel St., YORKVILLE, IL"
IL,Kendall,Kendall County,city/county,217,BRISTOL 17,Trinity Church United Methodist,"2505 Boomer Ln., YORKVILLE, IL"
IL,Kendall,Kendall County,city/county,218,BRISTOL 18,Trinity Church United Methodist,"2505 Boomer Ln., YORKVILLE, IL"
IL,Kendall,Kendall County,city/county,301,OSWEGO 1,Fox Metro Water Reclamation Bldg.,"682 State Route 31, OSWEGO, IL"
IL,Kendall,Kendall County,city/county,302,OSWEGO 2,Oswego Knights of Columbus,"197 E. Washington St., PO Box 486, OSWEGO, IL"
IL,Kendall,Kendall County,city/county,303,OSWEGO 3,Oswego Township Bldg.,"4100 State Route 71, OSWEGO, IL"
IL,Kendall,Kendall County,city/county,304,OSWEGO 4,Oswego East High School,"1525 Harvey Rd., OSWEGO, IL"
IL,Kendall,Kendall County,city/county,305,OSWEGO 5,Boulder Hill Elementary School,"163 Boulder Hill Pass, MONTGOMERY, IL"
IL,Kendall,Kendall County,city/county,306,OSWEGO 6,Boulder Hill Elementary School,"163 Boulder Hill Pass, MONTGOMERY, IL"
IL,Kendall,Kendall County,city/county,307,OSWEGO 7,Boulder Point Oswegoland Park Dist.,"Zero Boulder Hill Pass, MONTGOMERY, IL"
IL,Kendall,Kendall County,city/county,308,OSWEGO 8,St. Lukes Lutheran Church,"63 Fernwood Rd., MONTGOMERY, IL"
IL,Kendall,Kendall County,city/county,309,OSWEGO 9,Long Beach Elementary School,"67 Long Beach Rd., MONTGOMERY, IL"
IL,Kendall,Kendall County,city/county,310,OSWEGO 10,Oswego Presbyterian Church,"1976 State Route 25, OSWEGO, IL"
IL,Kendall,Kendall County,city/county,311,OSWEGO 11,Oswego Village Hall,"100 Parkers Mill, OSWEGO, IL"
IL,Kendall,Kendall County,city/county,312,OSWEGO 12,Civic Center Oswegoland Park Dist.,"5 Ashlawn Ave., MONTGOMERY, IL"
IL,Kendall,Kendall County,city/county,313,OSWEGO 13,Civic Center Oswegoland Park Dist.,"5 Ashlawn Ave., MONTGOMERY, IL"
IL,Kendall,Kendall County,city/county,314,OSWEGO 14,St. Lukes Lutheran Church,"63 Fernwood Rd., MONTGOMERY, IL"
IL,Kendall,Kendall County,city/county,315,OSWEGO 15,Fox Chase Elementary School,"260 Fox Chase Dr. N., OSWEGO, IL"
IL,Kendall,Kendall County,city/county,316,OSWEGO 16,Oswego FPD Central Station #1,"3511 Woolley Rd., OSWEGO, IL"
IL,Kendall,Kendall County,city/county,317,OSWEGO 17,Thompson Junior High School,"440 Boulder Hill Pass, OSWEGO, IL"
IL,Kendall,Kendall County,city/county,318,OSWEGO 18,Long Beach Elementary School,"67 Long Beach Rd., MONTGOMERY, IL"
IL,Kendall,Kendall County,city/county,319,OSWEGO 19,Oswego FPD Station #2,"2200 Wiesbrook Dr., OSWEGO, IL"
IL,Kendall,Kendall County,city/county,320,OSWEGO 20,Thompson Junior High School,"440 Boulder Hill Pass, OSWEGO, IL"
IL,Kendall,Kendall County,city/county,321,OSWEGO 21,Oswego Knights of Columbus,"197 E. Washington St., PO Box 486, OSWEGO, IL"
IL,Kendall,Kendall County,city/county,322,OSWEGO 22,Oswego Village Hall,"100 Parkers Mill, OSWEGO, IL"
IL,Kendall,Kendall County,city/county,323,OSWEGO 23,Oswego FPD Station #2,"2200 Wiesbrook Dr., OSWEGO, IL"
IL,Kendall,Kendall County,city/county,324,OSWEGO 24,Plank Junior High School,"510 Secretariat Ln., OSWEGO, IL"
IL,Kendall,Kendall County,city/county,325,OSWEGO 25,Oak Creek Clubhouse,"27 Oak Creek Dr., YORKVILLE, IL"
IL,Kendall,Kendall County,city/county,326,OSWEGO 26,Prairie Point Elementary School,"3650 Grove Rd., OSWEGO, IL"
IL,Kendall,Kendall County,city/county,327,OSWEGO 27,Oswego FPD Station #4,"27100 W. 127th St., PLAINFIELD, IL"
IL,Kendall,Kendall County,city/county,328,OSWEGO 28,Oswego Village Hall,"100 Parkers Mill, OSWEGO, IL"
IL,Kendall,Kendall County,city/county,329,OSWEGO 29,Oswego FPD Station #2,"2200 Wiesbrook Dr., OSWEGO, IL"
IL,Kendall,Kendall County,city/county,330,OSWEGO 30,Oswego East High School,"1525 Harvey Rd., OSWEGO, IL"
IL,Kendall,Kendall County,city/county,331,OSWEGO 31,Oswego FPD Central Station #1,"3511 Woolley Rd., OSWEGO, IL"
IL,Kendall,Kendall County,city/county,332,OSWEGO 32,Fox Chase Elementary School,"260 Fox Chase Dr. N., OSWEGO, IL"
IL,Kendall,Kendall County,city/county,333,OSWEGO 33,Plank Junior High School,"510 Secretariat Ln., OSWEGO, IL"
IL,Kendall,Kendall County,city/county,334,OSWEGO 34,Oswego East High School,"1525 Harvey Rd., OSWEGO, IL"
IL,Kendall,Kendall County,city/county,335,OSWEGO 35,Prairie Point Elementary School,"3650 Grove Rd., OSWEGO, IL"
IL,Kendall,Kendall County,city/county,336,OSWEGO 36,Oswego FPD Station #4,"27100 W. 127th St., PLAINFIELD, IL"
IL,Kendall,Kendall County,city/county,401,FOX 1,Fox Township Bldg.,"8495 Fox River Dr., MILLBROOK, IL"
IL,Kendall,Kendall County,city/county,501,KENDALL 1,Bristol-Kendall FPD Station #1,"103 E. Beaver St., YORKVILLE, IL"
IL,Kendall,Kendall County,city/county,502,KENDALL 2,Bristol-Kendall FPD Station #1,"103 E. Beaver St., YORKVILLE, IL"
IL,Kendall,Kendall County,city/county,503,KENDALL 3,Kendall Township Bldg.,"10319 Legion Rd., YORKVILLE, IL"
IL,Kendall,Kendall County,city/county,504,KENDALL 4,U of Ill. Extension K.C. Office,"7775-B Illinois Route 47, YORKVILLE, IL"
IL,Kendall,Kendall County,city/county,505,KENDALL 5,Kendall County Highway Department,"6780 Route 47, YORKVILLE, IL"
IL,Kendall,Kendall County,city/county,506,KENDALL 6,Kendall County Highway Department,"6780 Route 47, YORKVILLE, IL"
IL,Kendall,Kendall County,city/county,601,NA AU SAY 1,Au Sable Grove Presbyterian Church,"5021 Wheeler Rd., YORKVILLE, IL"
IL,Kendall,Kendall County,city/county,602,NA AU SAY 2,Plainfield South High School,"7800 W. Caton Farm Rd., PLAINFIELD, IL"
IL,Kendall,Kendall County,city/county,603,NA AU SAY 3,Clublands Clubhouse,"1901 Clublands Parkway, PLAINFIELD, IL"
IL,Kendall,Kendall County,city/county,604,NA AU SAY 4,Clublands Clubhouse,"1901 Clublands Parkway, PLAINFIELD, IL"
IL,Kendall,Kendall County,city/county,605,NA AU SAY 5,Clublands Clubhouse,"1901 Clublands Parkway, PLAINFIELD, IL"
IL,Kendall,Kendall County,city/county,701,BIG GROVE 1,Newark Fire Protection Department,"101 E Main St., NEWARK, IL"
IL,Kendall,Kendall County,city/county,702,BIG GROVE 2,Lisbon-Seward Fire Protection Dist.,"104 S Canal St., NEWARK, IL"
IL,Kendall,Kendall County,city/county,801,LISBON 1,Elburn Coop (Newark Agronomy),"12219 Illinois Route 47, NEWARK, IL"
IL,Kendall,Kendall County,city/county,901,SEWARD 1,Seward Township Bldg.,"14719 O'Brien Rd., MINOOKA, IL"
IL,Kendall,Kendall County,city/county,902,SEWARD 2,Jones Elementary School,"800 Barberry Way, JOLIET, IL"
IL,Kendall,Kendall County,city/county,903,SEWARD 3,Jones Elementary School,"800 Barberry Way, JOLIET, IL"
IL,Knox,Knox County,city/county,101,INDIAN POINT FIRST,ABINGDON HIGH SCHOOL,"600 W MARTIN ST, ABINGDON, ABINGDON, IL, 61410"
IL,Knox,Knox County,city/county,102,INDIAN POINT SECOND,ABINGDON HIGH SCHOOL,"600 W MARTIN ST, ABINGDON, ABINGDON, IL, 61410"
IL,Knox,Knox County,city/county,201,CEDAR FIRST,ABINGDON GRADE SCHOOL,"300 W LATIMER ST, ABINGDON, ABINGDON, IL, 61410"
IL,Knox,Knox County,city/county,202,CEDAR SECOND,CEDAR TOWNSHIP BUILDING,"1ST & FRONT ST, ABINGDON, ABINGDON, IL, 61410"
IL,Knox,Knox County,city/county,203,CEDAR THIRD,LAKE BRACKEN COUNTRYCLUB CLUBHOUSE,"RR 3 LAKE BRACKEN, GALESBURG, GALESBURG, IL, 61401"
IL,Knox,Knox County,city/county,204,CEDAR FOURTH,ABINGDON CITY HALL,"114 E MEEK ST, ABINGDON, ABINGDON, IL, 61410"
IL,Knox,Knox County,city/county,301,GALESBURG,GALESBURG TOWNSHIP HALL,"MONMOUTH BLVD & RT 41, GALESBURG, IL, 61401"
IL,Knox,Knox County,city/county,401,HENDERSON FIRST,HENDERSON TOWNSHIP HALL,"HENDERSON, IL, 61439"
IL,Knox,Knox County,city/county,402,HENDERSON SECOND,HENDERSON TOWNSHIP HALL,"HENDERSON, IL, 61439"
IL,Knox,Knox County,city/county,501,RIO TWP,RIO TOWNSHIP HALL,"KNOX HWY 2, RIO, RIO, IL, 61472"
IL,Knox,Knox County,city/county,601,CHESTNUT,CHESTNUT TOWNSHIP HALL,"HERMON, IL 61538, IL"
IL,Knox,Knox County,city/county,701,ORANGE,NEW ORANGE TOWNSHIP HALL,"708 FULTON ST, DELONG, GILSON, IL, 61436"
IL,Knox,Knox County,city/county,801,KNOX FIRST,KNOX COUNTY FAIRGROUNDS,"MUNSON BLDG, KNOXVILLE, IL, 61448"
IL,Knox,Knox County,city/county,802,KNOX SECOND,KNOX COUNTY FAIRGROUNDS,"MUNSON BLDG, KNOXVILLE, IL, 61448"
IL,Knox,Knox County,city/county,803,KNOX THIRD,KNOX COUNTY FAIRGROUNDS,"MUNSON BLDG, KNOXVILLE, IL, 61448"
IL,Knox,Knox County,city/county,804,KNOX FOURTH,KNOX COUNTY FAIRGROUNDS,"MUNSON BLDG, KNOXVILLE, IL, 61448"
IL,Knox,Knox County,city/county,805,KNOX FIFTH,EAST GALESBURG VILLAGE HALL,"100 EAST FIRST ST, EAST GALESBURG, IL, 61430"
IL,Knox,Knox County,city/county,806,KNOX SIX,KNOX TOWNSHIP HALL,"200 N CARR ST, KNOXVILLE, KNOXVILLE, IL, 61448"
IL,Knox,Knox County,city/county,807,KNOX SEVEN,KNOX TOWNSHIP HALL,"200 N CARR ST, KNOXVILLE, KNOXVILLE, IL, 61448"
IL,Knox,Knox County,city/county,901,SPARTA,SPARTA TOWNSHIP HALL,"100 E. WILLARD, WATAGA, WATAGA, IL, 61488"
IL,Knox,Knox County,city/county,1001,ONTARIO,LAWSON COMMUNITY BUILDING,"114 E HOLMES ST., ONEIDA, IL, 61467"
IL,Knox,Knox County,city/county,1101,MAQUON,MAQUON VILLAGE HALL,"111 W FOURTH ST, MAQUON, MAQUON, IL, 61458"
IL,Knox,Knox County,city/county,1201,HAW CREEK,HAW CREEK TWP BLDG,"GILSON, IL, 61436"
IL,Knox,Knox County,city/county,1301,PERSIFER,PERSIFER TWP BLDG,"RT 150 & DAHINDA RD, DAHINDA, DAHINDA, IL, 61428"
IL,Knox,Knox County,city/county,1401,COPLEY,COPLEY TOWNSHIP HALL,"RR 2, VICTORIA, VICTORIA, IL, 61485"
IL,Knox,Knox County,city/county,1501,WALNUT GROVE,PUBLIC LIBRARY BUILDING,"ALTONA, ALTONA, IL, 61414"
IL,Knox,Knox County,city/county,1601,SALEM,COMMUNITY CENTER,"102 W. MAIN ST, YATES CITY, YATES CITY, IL, 61572"
IL,Knox,Knox County,city/county,1701,ELBA,ELBA TOWNSHIP HALL,"RR, WILLIAMSFIELD, WILLIAMSFIELD, IL, 61489"
IL,Knox,Knox County,city/county,1801,TRURO,WILLIAMSFIELD FIRE STATION,"200 E. GALE ST, WILLIAMSFIELD, WILLIAMSFIELD, IL, 61489"
IL,Knox,Knox County,city/county,1901,VICTORIA,VILLAGE HALL,"VICTORIA, VICTORIA, IL, 61489"
IL,Knox,Knox County,city/county,2001,LYNN,LYNN TOWNSHIP HALL,"STATE HWY 17, GALVA, IL, 61434"
IL,Lake,Lake County,city/county,1,Antioch 1,CrossView Church,"750 Highview Dr, Antioch, IL"
IL,Lake,Lake County,city/county,2,Antioch 2,CrossView Church,"750 Highview Dr, Antioch, IL"
IL,Lake,Lake County,city/county,3,Antioch 3,CrossView Church,"750 Highview Dr, Antioch, IL"
IL,Lake,Lake County,city/county,4,Antioch 4,CrossView Church,"750 Highview Dr, Antioch, IL"
IL,Lake,Lake County,city/county,5,Antioch 5,Antioch Senior Center,"817 Holbeck Dr, Antioch, IL"
IL,Lake,Lake County,city/county,6,Antioch 6,Antioch Senior Center,"817 Holbeck Dr, Antioch, IL"
IL,Lake,Lake County,city/county,7,Antioch 7,Antioch Senior Center,"817 Holbeck Dr, Antioch, IL"
IL,Lake,Lake County,city/county,8,Antioch 8,Antioch Senior Center,"817 Holbeck Dr, Antioch, IL"
IL,Lake,Lake County,city/county,9,Antioch 9,Antioch Township Office,"1625 Deep Lake Rd, Lake Villa, IL"
IL,Lake,Lake County,city/county,10,Antioch 10,Faith Evangelical Lutheran Church,"24300 W Grass Lake Rd, Antioch, IL"
IL,Lake,Lake County,city/county,11,Antioch 11,Faith Evangelical Lutheran Church,"24300 W Grass Lake Rd, Antioch, IL"
IL,Lake,Lake County,city/county,12,Antioch 12,Antioch Township Office,"1625 Deep Lake Rd, Lake Villa, IL"
IL,Lake,Lake County,city/county,13,Antioch 13,Antioch Township Office,"1625 Deep Lake Rd, Lake Villa, IL"
IL,Lake,Lake County,city/county,14,Antioch 14,Faith Evangelical Lutheran Church,"24300 W Grass Lake Rd, Antioch, IL"
IL,Lake,Lake County,city/county,15,Antioch 15,Faith Evangelical Lutheran Church,"24300 W Grass Lake Rd, Antioch, IL"
IL,Lake,Lake County,city/county,16,Antioch 16,Lutheran Church Of All Saints,"5800 State Park Rd, Fox Lake, IL"
IL,Lake,Lake County,city/county,17,Antioch 17,Lutheran Church Of All Saints,"5800 State Park Rd, Fox Lake, IL"
IL,Lake,Lake County,city/county,18,Avon 18,Beach Haven Tower,"730 Golfview Dr, Round Lake Beach, IL"
IL,Lake,Lake County,city/county,19,Avon 19,Round Lake Beach Cultural & Civic Ctr.,"2007 N Civic Center Way, Round Lake Beach, IL"
IL,Lake,Lake County,city/county,20,Avon 20,Round Lake Beach Cultural & Civic Ctr.,"2007 N Civic Center Way, Round Lake Beach, IL"
IL,Lake,Lake County,city/county,21,Avon 21,Round Lake Beach Cultural & Civic Ctr.,"2007 N Civic Center Way, Round Lake Beach, IL"
IL,Lake,Lake County,city/county,22,Avon 22,Grayslake North High School,"1925 N Il Route 83, Grayslake, IL"
IL,Lake,Lake County,city/county,23,Avon 23,Wildwood Presbyterian Church,"18630 W Old Gages Lake Rd, Grayslake, IL"
IL,Lake,Lake County,city/county,24,Avon 24,Beach Haven Tower,"730 Golfview Dr, Round Lake Beach, IL"
IL,Lake,Lake County,city/county,25,Avon 25,Round Lake Area Public Library,"906 Hart Rd, Round Lake, IL"
IL,Lake,Lake County,city/county,26,Avon 26,Round Lake Area Public Library,"906 Hart Rd, Round Lake, IL"
IL,Lake,Lake County,city/county,27,Avon 27,Round Lake Beach Cultural & Civic Ctr.,"2007 N Civic Center Way, Round Lake Beach, IL"
IL,Lake,Lake County,city/county,28,Avon 28,Round Lake Beach Cultural & Civic Ctr.,"2007 N Civic Center Way, Round Lake Beach, IL"
IL,Lake,Lake County,city/county,29,Avon 29,Calvary Presbyterian Church,"510 N Cedar Lake Rd, Round Lake, IL"
IL,Lake,Lake County,city/county,30,Avon 30,Round Lake Area Public Library,"906 Hart Rd, Round Lake, IL"
IL,Lake,Lake County,city/county,31,Avon 31,Calvary Presbyterian Church,"510 N Cedar Lake Rd, Round Lake, IL"
IL,Lake,Lake County,city/county,32,Avon 32,Round Lake Park Village Hall,"203 E Lake Shore Dr, Round Lake Park, IL"
IL,Lake,Lake County,city/county,33,Avon 33,Grayslake North High School,"1925 N Il Route 83, Grayslake, IL"
IL,Lake,Lake County,city/county,34,Avon 34,Grayslake North High School,"1925 N Il Route 83, Grayslake, IL"
IL,Lake,Lake County,city/county,35,Avon 35,Grayslake North High School,"1925 N Il Route 83, Grayslake, IL"
IL,Lake,Lake County,city/county,36,Avon 36,Faith Church Of Grayslake,"954 W Brae Loch Rd, Grayslake, IL"
IL,Lake,Lake County,city/county,37,Avon 37,Calvary Presbyterian Church,"510 N Cedar Lake Rd, Round Lake, IL"
IL,Lake,Lake County,city/county,38,Avon 38,Calvary Presbyterian Church,"510 N Cedar Lake Rd, Round Lake, IL"
IL,Lake,Lake County,city/county,39,Avon 39,Round Lake Park Village Hall,"203 E Lake Shore Dr, Round Lake Park, IL"
IL,Lake,Lake County,city/county,40,Avon 40,Hainesville Village Hall,"100 N Hainesville Rd, Hainesville, IL"
IL,Lake,Lake County,city/county,41,Avon 41,Hainesville Village Hall,"100 N Hainesville Rd, Hainesville, IL"
IL,Lake,Lake County,city/county,42,Avon 42,Grayslake Area Public Library,"100 Library Ln, Grayslake, IL"
IL,Lake,Lake County,city/county,43,Avon 43,Grayslake Area Public Library,"100 Library Ln, Grayslake, IL"
IL,Lake,Lake County,city/county,44,Avon 44,Hainesville Village Hall,"100 N Hainesville Rd, Hainesville, IL"
IL,Lake,Lake County,city/county,45,Avon 45,Grayslake Area Public Library,"100 Library Ln, Grayslake, IL"
IL,Lake,Lake County,city/county,46,Avon 46,Grayslake Area Public Library,"100 Library Ln, Grayslake, IL"
IL,Lake,Lake County,city/county,47,Avon 47,Hainesville Village Hall,"100 N Hainesville Rd, Hainesville, IL"
IL,Lake,Lake County,city/county,48,Avon 48,Faith Church Of Grayslake,"954 W Brae Loch Rd, Grayslake, IL"
IL,Lake,Lake County,city/county,49,Avon 49,Faith Church Of Grayslake,"954 W Brae Loch Rd, Grayslake, IL"
IL,Lake,Lake County,city/county,50,Avon 50,Byron Colby Barn,"1561 Jones Point Rd, Grayslake, IL"
IL,Lake,Lake County,city/county,51,Benton 51,Schlader Recreation Center,"2700 9th St, Winthrop Harbor, IL"
IL,Lake,Lake County,city/county,52,Benton 52,Schlader Recreation Center,"2700 9th St, Winthrop Harbor, IL"
IL,Lake,Lake County,city/county,53,Benton 53,North Point Christian Church,"900 Lewis Ave, Winthrop Harbor, IL"
IL,Lake,Lake County,city/county,54,Benton 54,North Point Christian Church,"900 Lewis Ave, Winthrop Harbor, IL"
IL,Lake,Lake County,city/county,55,Benton 55,Schlader Recreation Center,"2700 9th St, Winthrop Harbor, IL"
IL,Lake,Lake County,city/county,56,Benton 56,Schlader Recreation Center,"2700 9th St, Winthrop Harbor, IL"
IL,Lake,Lake County,city/county,57,Benton 57,Beach Park Village Hall,"11270 W Wadsworth Rd, Beach Park, IL"
IL,Lake,Lake County,city/county,58,Benton 58,Kenneth Murphy Elementary School,"11315 W Wadsworth Rd, Beach Park, IL"
IL,Lake,Lake County,city/county,59,Benton 59,Beach Park Village Hall,"11270 W Wadsworth Rd, Beach Park, IL"
IL,Lake,Lake County,city/county,60,Benton 60,Kenneth Murphy Elementary School,"11315 W Wadsworth Rd, Beach Park, IL"
IL,Lake,Lake County,city/county,61,Benton 61,Kenneth Murphy Elementary School,"11315 W Wadsworth Rd, Beach Park, IL"
IL,Lake,Lake County,city/county,62,Benton 62,Beach Park Village Hall,"11270 W Wadsworth Rd, Beach Park, IL"
IL,Lake,Lake County,city/county,63,Benton 63,Beach Park Village Hall,"11270 W Wadsworth Rd, Beach Park, IL"
IL,Lake,Lake County,city/county,64,Cuba 64,Cuba Township Highway Dept. Garage,"28000 W Cuba Rd, Barrington, IL"
IL,Lake,Lake County,city/county,65,Cuba 65,Lake Barrington Village Hall,"23860 N Old Barrington Rd, Lake Barrington, IL"
IL,Lake,Lake County,city/county,66,Cuba 66,Lake Barrington Village Hall,"23860 N Old Barrington Rd, Lake Barrington, IL"
IL,Lake,Lake County,city/county,67,Cuba 67,North Barrington School,"310 N Il Route 59, Barrington, IL"
IL,Lake,Lake County,city/county,68,Cuba 68,Lake Barrington Shores Rec. Center,"64 Old Barn Rd, Lake Barrington, IL"
IL,Lake,Lake County,city/county,69,Cuba 69,Lake Barrington Shores Rec. Center,"64 Old Barn Rd, Lake Barrington, IL"
IL,Lake,Lake County,city/county,70,Cuba 70,North Barrington School,"310 N Il Route 59, Barrington, IL"
IL,Lake,Lake County,city/county,71,Cuba 71,Lake Barrington Village Hall,"23860 N Old Barrington Rd, Lake Barrington, IL"
IL,Lake,Lake County,city/county,72,Cuba 72,North Barrington School,"310 N Il Route 59, Barrington, IL"
IL,Lake,Lake County,city/county,73,Cuba 73,Cuba Township Highway Dept. Garage,"28000 W Cuba Rd, Barrington, IL"
IL,Lake,Lake County,city/county,74,Cuba 74,Langendorf Park,"235 Lions Dr, Barrington, IL"
IL,Lake,Lake County,city/county,75,Cuba 75,Cuba Township Highway Dept. Garage,"28000 W Cuba Rd, Barrington, IL"
IL,Lake,Lake County,city/county,76,Cuba 76,Langendorf Park,"235 Lions Dr, Barrington, IL"
IL,Lake,Lake County,city/county,77,Cuba 77,Langendorf Park,"235 Lions Dr, Barrington, IL"
IL,Lake,Lake County,city/county,78,Ela 78,Village of Hawthorn Woods Aquatic Center,"94 Midlothian Rd, Hawthorn Woods, IL"
IL,Lake,Lake County,city/county,79,Ela 79,Village of Hawthorn Woods Aquatic Center,"94 Midlothian Rd, Hawthorn Woods, IL"
IL,Lake,Lake County,city/county,80,Ela 80,Quentin Road Bible Baptist Church,"60 Quentin Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,81,Ela 81,Quentin Road Bible Baptist Church,"60 Quentin Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,82,Ela 82,Quentin Road Bible Baptist Church,"60 Quentin Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,83,Ela 83,Quentin Road Bible Baptist Church,"60 Quentin Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,84,Ela 84,Quentin Road Bible Baptist Church,"60 Quentin Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,85,Ela 85,Quentin Road Bible Baptist Church,"60 Quentin Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,86,Ela 86,The Chapel - Lake Zurich,"330 S Old Rand Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,87,Ela 87,The Chapel - Lake Zurich,"330 S Old Rand Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,88,Ela 88,The Chapel - Lake Zurich,"330 S Old Rand Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,89,Ela 89,The Chapel - Lake Zurich,"330 S Old Rand Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,90,Ela 90,Ela Area Public Library,"275 Mohawk Trl, Lake Zurich, IL"
IL,Lake,Lake County,city/county,91,Ela 91,The Chapel - Lake Zurich,"330 S Old Rand Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,92,Ela 92,Ela Area Public Library,"275 Mohawk Trl, Lake Zurich, IL"
IL,Lake,Lake County,city/county,93,Ela 93,Ela Area Public Library,"275 Mohawk Trl, Lake Zurich, IL"
IL,Lake,Lake County,city/county,94,Ela 94,Buffalo Creek Park Building,"675 Old Mill Grove Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,95,Ela 95,Peace Lutheran Church,"1050 S Old Rand Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,96,Ela 96,Ela Area Public Library,"275 Mohawk Trl, Lake Zurich, IL"
IL,Lake,Lake County,city/county,97,Ela 97,Buffalo Creek Park Building,"675 Old Mill Grove Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,98,Ela 98,Buffalo Creek Park Building,"675 Old Mill Grove Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,99,Ela 99,Peace Lutheran Church,"1050 S Old Rand Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,100,Ela 100,Peace Lutheran Church,"1050 S Old Rand Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,101,Ela 101,Kildeer Countryside School,"3100 Old Mchenry Rd, Long Grove, IL"
IL,Lake,Lake County,city/county,102,Ela 102,Village Of Deer Park Vehe Barn,"23680 W Cuba Rd, Deer Park, IL"
IL,Lake,Lake County,city/county,103,Ela 103,Peace Lutheran Church,"1050 S Old Rand Rd, Lake Zurich, IL"
IL,Lake,Lake County,city/county,104,Ela 104,Langendorf Park,"235 Lions Dr, Barrington, IL"
IL,Lake,Lake County,city/county,105,Ela 105,Village Of Deer Park Vehe Barn,"23680 W Cuba Rd, Deer Park, IL"
IL,Lake,Lake County,city/county,106,Fremont 106,The Chapel - Grayslake,"25270 W Il Route 60, Grayslake, IL"
IL,Lake,Lake County,city/county,107,Fremont 107,The Chapel - Grayslake,"25270 W Il Route 60, Grayslake, IL"
IL,Lake,Lake County,city/county,108,Fremont 108,Fremont Township Center,"22376 W Erhart Rd, Mundelein, IL"
IL,Lake,Lake County,city/county,109,Fremont 109,Fremont Township Center,"22376 W Erhart Rd, Mundelein, IL"
IL,Lake,Lake County,city/county,110,Fremont 110,Byron Colby Barn,"1561 Jones Point Rd, Grayslake, IL"
