election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes
2014-11-04,MS,Adams,Adams,county,,"Dist. 1, Bellemont Precinct",,,ELKS LODGE,241 LOWER WOODVILLE RD. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 1, By-Pass Fire Precinct",,,BY-PASS FIRE STATION,467 JOHN R JUNKIN DR. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 1, Courthouse Precinct",,,COURTHOUSE,115 S. WALL ST. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 2, Beau Pre Precinct",,,CHURCH OF CHRIST,2 BEAU PRE RD. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 2, Duncan Park Precinct",,,DUNCAN PARK CANTEEN,57 DUNCAN PARK RD. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 2, Kingston Precinct",,,KINGSTON FIRE STATION,575 KINGSTON RD. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 2, Liberty Park Precinct",,,MS NAT GUARD ARMORY,329 LIBERTY RD. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 3, Concord Precinct",,,CHRISTIAN HOPE BAPTIST CHURCH,301 LASALLE ST NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 3, Maryland Hgts. Precinct",,,MARYLAND HEIGHTS REC BLDG,111 DUMAS DR. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 3, Nps Multi Purpose Bldg.",,,DAVID R STECKLER MULTI PUR. BLDG,311 LIBERTY RD. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 3, Palestine Precinct",,,LIBERTY RD VOLUNTEER FIRE DEPT,1196 LIBERTY RD. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 4, Carpenter Precinct",,,ROSE HILL BAPTIST CHURCH,607 1/2 MADISON ST. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 4, Morgantown Precinct",,,MORGANTOWN SCHOOL,101 COTTAGE HOME DR. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 4, Northside Precinct",,,FRAZIER SCHOOL,1445 GEORGE F WEST BLVD. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 4, Pine Ridge Precinct",,,DISTRICT 4 BARN,176 FOSTER MOUND RD NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 5, Airport Precinct",,,AIRPORT FIREHOUSE,434 AIRPORT RD. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 5, Foster Mound Precinct",,,DISTRICT 5 FIRE STATION,228 FOSTER MOUND RD. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 5, Oakland Precinct",,,LOVELY LANE METHODIST CHURCH,65 MORGANTOWN RD. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Adams,Adams,county,,"Dist. 5, Washington Precinct",,,NEW HOPE BAPTIST CHURCH,417 MORGANTOWN RD. NATCHEZ MS 39120,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Alcorn,Alcorn,county,,2nd District Central Precinct,,,W. O. W. BUILDING,72 CR 253 GLEN MS 38846,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Alcorn,Alcorn,county,,Bethel,,,PHIL CRUM'S SHOP,HWY 2 WEST CORINTH MS 38834,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Alcorn,Alcorn,county,,Biggersville,,,BIGGERSVILLE FIRE STATION,531 CR 513 RIENZI MS 38865,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Alcorn,Alcorn,county,,College Hill,,,AMERICAN LEGION BUILDING,511 S TATE ST CORINTH MS 38834,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Alcorn,Alcorn,county,,East Corinth,,,FIRST PRESBYTERIAN CHURCH FELLOWSHIP HALL,8TH STREET CORINTH MS 38834,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Alcorn,Alcorn,county,,Five Points 1st Dist,,,FARMINGTON CITY HALL,4135 CR 200 CORINTH MS 38834,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Alcorn,Alcorn,county,,Glen,,,GLEN CITY HALL,HWY 72 EAST GLEN MS 38846,,ORR,2019-10-04,PDFs extracted using ABBYY
2014-11-04,MS,Alcorn,Alcorn,county,,Jacinto,,,JACINTO SENIOR CITIZEN CENTER,4 CR 375 RIENZI MS 38865,,ORR,2019-10-04,PDFs extracted using ABBYY
